start_stn,r_hour.0,r_hour.1,r_hour.2,r_hour.3,r_hour.4,r_hour.5,r_hour.6,r_hour.7,r_hour.8,r_hour.9,r_hour.10,r_hour.11,r_hour.12,r_hour.13,r_hour.14,r_hour.15,r_hour.16,r_hour.17,r_hour.18,r_hour.19,r_hour.20,r_hour.21,r_hour.22,r_hour.23
1442,0.042636854,0.035080956,0.028912876,0.015034695,0.013569776,0.020046261,0.013569776,0.030840401,0.065073246,0.046337702,0.030146492,0.030994603,0.035929067,0.041865844,0.037548188,0.038704703,0.038627602,0.054356207,0.081958365,0.075327679,0.05612953,0.058750964,0.05844256,0.050115652
1443,0.031998687,0.029209058,0.025270758,0.024778471,0.00984575,0.021988841,0.033639646,0.021168362,0.070725304,0.036265179,0.037085658,0.026091237,0.030850016,0.038726616,0.034952412,0.038726616,0.046931408,0.05628487,0.07794552,0.050049229,0.052674762,0.052510666,0.089432228,0.062848704
1444,0.032906202,0.029215787,0.019579703,0.014556638,0.008610969,0.0053306,0.014761661,0.04746284,0.154382368,0.051358278,0.034033829,0.028293183,0.03280369,0.045310097,0.036596617,0.032291133,0.034238852,0.042337263,0.060789339,0.06355715,0.056483854,0.055766274,0.060686827,0.038646848
1445,0.039415562,0.038396194,0.028882093,0.028542304,0.011213048,0.006455997,0.004757051,0.013591573,0.088345226,0.028542304,0.014610941,0.013931363,0.027183146,0.023445464,0.039075773,0.105674482,0.066258919,0.079510703,0.060142712,0.062181448,0.057084608,0.057084608,0.05572545,0.049949032
1446,0.036069432,0.029538099,0.026713739,0.02182995,0.015004413,0.009296852,0.016946161,0.044307149,0.097793469,0.030597234,0.02818476,0.028949691,0.03306855,0.030950279,0.040011768,0.041012062,0.04577817,0.047719918,0.102324213,0.068608414,0.055251545,0.050661959,0.054721977,0.044660194
1447,0.055224837,0.035076472,0.023399579,0.015431816,0.009387307,0.00659401,0.013325396,0.015660775,0.05160729,0.028940379,0.026192875,0.026696584,0.029810422,0.034160637,0.034298013,0.038098727,0.047760784,0.060124554,0.081738254,0.077067497,0.069832402,0.070336111,0.077616998,0.07161828
1448,0.036402731,0.03402618,0.032819043,0.023275114,0.010411558,0.005922517,0.008223622,0.0144102,0.037421253,0.024934928,0.016296352,0.024142744,0.03017843,0.036176393,0.038703836,0.041759402,0.057225848,0.068014637,0.075974197,0.077860349,0.07774718,0.089856275,0.090874797,0.047342412
1449,0.043177439,0.022683482,0.019968471,0.012611666,0.010465931,0.008933263,0.008363987,0.022595901,0.051191102,0.023077597,0.019661937,0.021851463,0.024566474,0.035295148,0.038798389,0.035995796,0.049089157,0.062094938,0.083464705,0.103652128,0.07873533,0.07435628,0.093536521,0.055832895
1450,0.030867175,0.023632681,0.018134465,0.009067233,0.005208836,0.003954857,0.009260152,0.035111411,0.08517411,0.029613196,0.029613196,0.029323816,0.034243272,0.035883091,0.040416707,0.04832642,0.082666152,0.063952928,0.069547603,0.06115559,0.062023729,0.068486544,0.073984759,0.050352079
1451,0.042915774,0.032209136,0.027703426,0.021457887,0.00990364,0.00856531,0.015390792,0.020521056,0.061964668,0.032298358,0.018736617,0.020744111,0.027212705,0.030469308,0.032209136,0.034930407,0.041086724,0.052061028,0.077221627,0.080165953,0.079273733,0.086812991,0.079095289,0.067050321
1452,0.026755455,0.016945122,0.007253701,0.005826744,0.005291634,0.006659136,0.010464356,0.025209584,0.135025864,0.033414591,0.028776978,0.020988168,0.031036328,0.035198288,0.039122421,0.039122421,0.042630359,0.054105476,0.070931684,0.072180272,0.073309947,0.082168976,0.080504192,0.057078304
1453,0.033925049,0.02800789,0.018145957,0.006706114,0.007100592,0.008284024,0.083234714,0.039447732,0.078895464,0.045364892,0.031952663,0.035897436,0.035502959,0.041420118,0.035108481,0.0382643,0.059171598,0.073767258,0.057199211,0.056804734,0.050493097,0.04418146,0.045759369,0.045364892
1454,0.045537499,0.026244894,0.024333015,0.016250978,0.0119927,0.014686712,0.01390458,0.043451812,0.074302598,0.055965934,0.040149474,0.033544799,0.033023377,0.04197445,0.040323281,0.038411402,0.044147041,0.042322065,0.067437212,0.058399235,0.056487356,0.066133658,0.057877814,0.053098114
1455,0.048357775,0.032238517,0.028844988,0.023875894,0.015149679,0.007514241,0.006726457,0.014664889,0.059023149,0.018058417,0.019391589,0.025754454,0.025209066,0.032602109,0.037874197,0.041267725,0.047266998,0.052720882,0.07641498,0.097018543,0.072233669,0.07453642,0.081505272,0.061750091
1456,0.05433219,0.03253292,0.027774704,0.018479584,0.013057431,0.017926303,0.01482793,0.056213345,0.082106894,0.022352551,0.02412305,0.025450924,0.033307514,0.031868983,0.034082107,0.040832135,0.038287042,0.05112316,0.059422375,0.054110878,0.0580945,0.057983844,0.059311718,0.09239792
1457,0.050600232,0.03885375,0.032270556,0.024138376,0.015877114,0.016909772,0.025171034,0.035755776,0.081579966,0.029172583,0.033948625,0.026332774,0.027623596,0.035497612,0.034335872,0.039370079,0.042468052,0.057312508,0.058216084,0.059377824,0.057312508,0.055634439,0.066606428,0.055634439
1458,0.048703352,0.041022861,0.031986988,0.024939008,0.013011656,0.009487666,0.015541701,0.042107165,0.037498871,0.021686094,0.019607843,0.024125779,0.032258065,0.036233848,0.036504925,0.043010753,0.046805819,0.049697298,0.063702901,0.064606488,0.066052227,0.061082498,0.108520828,0.061805367
1459,0.037598368,0.036723987,0.029146022,0.021276596,0.01311571,0.004954824,0.004954824,0.036432527,0.185660157,0.037306908,0.032643544,0.031477703,0.048090936,0.025357039,0.042844652,0.039055669,0.036432527,0.039055669,0.05392014,0.037889828,0.045176333,0.062663946,0.062372486,0.035849607
1501,0.047774869,0.044099879,0.033830044,0.025775272,0.019180427,0.012937978,0.010672573,0.008809907,0.058799839,0.025372533,0.021244462,0.022301651,0.02919855,0.035289972,0.039267016,0.038461538,0.048127265,0.055024164,0.075966573,0.071234394,0.066653242,0.069724124,0.077728554,0.062525171
1503,0.054861501,0.046360884,0.03947516,0.030346529,0.023191656,0.011618257,0.0103398,0.009599641,0.013457441,0.018257261,0.018346978,0.020388023,0.023999103,0.03057082,0.03272401,0.041471347,0.049613099,0.056678255,0.083189413,0.080475496,0.076393406,0.082808119,0.078793316,0.067040484
1504,0.041587678,0.040047393,0.031279621,0.021919431,0.014691943,0.007227488,0.022748815,0.038744076,0.140876777,0.030331754,0.022748815,0.020023697,0.024052133,0.031398104,0.039336493,0.031398104,0.039099526,0.040165877,0.05556872,0.073815166,0.061374408,0.062677725,0.063862559,0.045023697
1506,0.029191321,0.023668639,0.018277449,0.011965812,0.006245891,0.009993425,0.01860618,0.038198554,0.055687048,0.050230112,0.043984221,0.039316239,0.042274819,0.049112426,0.045759369,0.05042735,0.047403024,0.069493754,0.077514793,0.06712689,0.061012492,0.063510848,0.044904668,0.036094675
1509,0.067746555,0.056291391,0.028458922,0.016824772,0.010112762,0.009217827,0.01136567,0.046089135,0.052801146,0.039735099,0.025595132,0.023715769,0.030785753,0.039198139,0.047968498,0.041077501,0.040093073,0.051816717,0.063808842,0.0534276,0.04877394,0.074369071,0.06273492,0.057991767
1510,0.033097466,0.032184433,0.025793198,0.016891121,0.010271627,0.006162976,0.011869436,0.011869436,0.098607624,0.057521114,0.037662634,0.036064825,0.037890892,0.04816252,0.055695047,0.0707601,0.064140607,0.061401507,0.070075325,0.04245606,0.062542798,0.044966903,0.036749601,0.027162748
1511,0.034863737,0.024797447,0.014240118,0.008593175,0.005646943,0.012521483,0.027989197,0.03363614,0.066290204,0.042474834,0.03388166,0.040019642,0.049594893,0.034618218,0.041738276,0.035845814,0.03388166,0.065062607,0.065062607,0.056469433,0.09452492,0.089860054,0.06088878,0.027498159
1512,0.040559359,0.029128467,0.019032146,0.012301265,0.007833353,0.006788906,0.008819775,0.012301265,0.071138447,0.039108739,0.029534641,0.030288964,0.023964257,0.032261808,0.039921086,0.053440873,0.059707555,0.060810027,0.061042126,0.069919926,0.072182894,0.071950795,0.077463154,0.070500174
1513,0.087304348,0.067304348,0.075130435,0.035652174,0.025565217,0.008869565,0.005913043,0.002956522,0.005391304,0.017391304,0.009391304,0.014956522,0.022956522,0.031304348,0.028521739,0.024695652,0.035478261,0.040869565,0.064347826,0.06573913,0.064347826,0.077913043,0.093565217,0.094434783
1514,0.056798623,0.048678229,0.036365241,0.028244848,0.0193742,0.008605852,0.007590803,0.013460435,0.022728276,0.018844609,0.023346132,0.021007105,0.029171632,0.028774438,0.036453506,0.035085397,0.053532813,0.050267002,0.06840549,0.077717463,0.079262103,0.07886491,0.082660312,0.074760581
1515,0.054584049,0.056807844,0.048114829,0.038107753,0.018700091,0.008794097,0.011927626,0.051854847,0.075507935,0.033660164,0.024461741,0.025270393,0.032346103,0.03214394,0.033963408,0.036187203,0.038006671,0.047609421,0.051854847,0.049024563,0.056807844,0.05397756,0.061963004,0.058324068
1516,0.037961652,0.030626689,0.032685626,0.017758332,0.027666967,0.015313344,0.017629649,0.051988161,0.039119804,0.050830009,0.03461588,0.03320036,0.041178741,0.044781881,0.035902715,0.046969502,0.054047098,0.060481277,0.045425299,0.045940033,0.054690516,0.054047098,0.086861408,0.040277957
1518,0.027305688,0.033197371,0.020960798,0.013596193,0.008610922,0.005778382,0.011103558,0.055064582,0.040901881,0.041355087,0.041921595,0.043961024,0.042374802,0.045207342,0.044074326,0.056424201,0.055517788,0.066621346,0.068774077,0.062882393,0.066961251,0.058010424,0.048266485,0.041128484
1519,0.04044586,0.028980892,0.022717622,0.015711253,0.014968153,0.012845011,0.010615711,0.031847134,0.06104034,0.031210191,0.033014862,0.03641189,0.038428875,0.037791932,0.057855626,0.062420382,0.06433121,0.066772824,0.064118896,0.063163482,0.059447983,0.054883227,0.046178344,0.044798301
1520,0.072403962,0.0594988,0.047644058,0.029861945,0.020108043,0.021083433,0.028736495,0.013580432,0.024234694,0.026410564,0.031812725,0.018307323,0.025510204,0.025810324,0.033763505,0.031512605,0.036989796,0.039465786,0.056497599,0.06137455,0.06302521,0.067752101,0.081332533,0.083283313
1522,0.042185554,0.041562889,0.020392279,0.018212951,0.005915318,0.011674969,0.00498132,0.0124533,0.042808219,0.020392279,0.025217933,0.028798257,0.030510585,0.037515567,0.052303861,0.055728518,0.061799502,0.066936488,0.073941469,0.073941469,0.091998755,0.073163138,0.061955168,0.045610212
1525,0.017728738,0.014877263,0.010786015,0.007810563,0.002851475,0.006942723,0.009422266,0.022563848,0.032234069,0.02293578,0.027151004,0.037193156,0.053682122,0.051078602,0.044011902,0.057897347,0.064220183,0.072650632,0.099677659,0.068683362,0.066699727,0.072650632,0.103025043,0.033225886
1526,0.05099395,0.046302013,0.037782442,0.029015928,0.022224966,0.016668725,0.0145697,0.030868008,0.054698111,0.017779973,0.020125941,0.021607606,0.028275096,0.036794666,0.032843561,0.033090505,0.041363131,0.045931596,0.064822818,0.066304482,0.06679837,0.082479318,0.079022101,0.059636992
1527,0.042983022,0.030088115,0.023963035,0.016763378,0.008918977,0.006447453,0.006662368,0.012142704,0.041586074,0.041586074,0.028046422,0.023210832,0.031807436,0.033096927,0.037502686,0.045454545,0.04878573,0.070599613,0.086395874,0.075005373,0.073715882,0.080055878,0.074468085,0.060713518
1528,0.044030809,0.044672657,0.034017972,0.025673941,0.01283697,0.013350449,0.017073171,0.089987163,0.093581515,0.058279846,0.040564827,0.034403081,0.036456996,0.03029525,0.039409499,0.038639281,0.048780488,0.042747112,0.040051348,0.040179718,0.038254172,0.047111682,0.054043646,0.035558408
1529,0.03972376,0.035899777,0.030877233,0.023571714,0.017693054,0.007762114,0.010330461,0.012784658,0.043718966,0.025055648,0.019633583,0.027281548,0.036641744,0.043947263,0.044118486,0.043433594,0.053136237,0.068945836,0.087437932,0.073854232,0.066092118,0.067176531,0.063580846,0.057302665
1530,0.053554768,0.046463893,0.03582758,0.025937675,0.017664987,0.008770293,0.01418175,0.020526218,0.051750949,0.03582758,0.028674504,0.028425701,0.034148162,0.041985445,0.037569198,0.038377807,0.038502208,0.046339491,0.063071469,0.058779623,0.06506189,0.073272377,0.068482926,0.066803508
1531,0.057796385,0.054698935,0.053405494,0.042445284,0.025528439,0.01061983,0.009088124,0.011198475,0.03090643,0.012287688,0.013274788,0.016950883,0.025562477,0.028557813,0.028796079,0.036080193,0.04561081,0.055277579,0.068586405,0.082337724,0.076006671,0.075325913,0.075530141,0.064127438
1532,0.036976481,0.037982644,0.024399447,0.020374796,0.021129418,0.010564709,0.004401962,0.020877877,0.068041756,0.046535027,0.045277324,0.038863036,0.04766696,0.045528864,0.03295183,0.035215696,0.043768079,0.051565841,0.071563325,0.067035593,0.068041756,0.05848321,0.054710099,0.048044271
1533,0.046898449,0.046148074,0.044022011,0.023011506,0.00987994,0.007566283,0.013506753,0.022948974,0.061530765,0.041958479,0.040645323,0.033891946,0.033704352,0.038081541,0.034454727,0.035642821,0.040957979,0.056903452,0.06522011,0.061843422,0.061718359,0.061343172,0.06965983,0.048461731
1534,0.045140447,0.033743157,0.02243561,0.018845912,0.008346047,0.003230728,0.002423046,0.009422956,0.016692094,0.011935744,0.013192139,0.017589518,0.026653504,0.030422687,0.038948219,0.052768554,0.070986269,0.097280804,0.098626941,0.081934847,0.07322983,0.085524545,0.083370726,0.057255676
1535,0.063478863,0.054608455,0.044975745,0.033610534,0.024636175,0.013340263,0.01015246,0.013478863,0.024532225,0.018607069,0.014795565,0.02013167,0.026056826,0.03042273,0.034476784,0.04043659,0.044282744,0.054261954,0.074601525,0.066389466,0.070859321,0.068018018,0.07993763,0.073908524
1536,0.05697626,0.045564348,0.039233653,0.025322782,0.01699292,0.014077468,0.036817993,0.01999167,0.038317368,0.032403165,0.025489379,0.023323615,0.028654727,0.028154935,0.031403582,0.037484382,0.041149521,0.053977509,0.077301125,0.058558934,0.057059559,0.068221574,0.079633486,0.063890046
1537,0.061612186,0.052370358,0.020537395,0.013520452,0.003765189,0.003765189,0.002738319,0.014376177,0.04175937,0.041245935,0.0407325,0.037994181,0.046380284,0.054252952,0.059729591,0.059729591,0.055622112,0.079924696,0.066746534,0.058189286,0.054937532,0.045182269,0.037994181,0.046893719
1538,0.050022465,0.042234536,0.028455893,0.019020518,0.012131197,0.008087464,0.003744196,0.026958215,0.080724876,0.037591733,0.051220608,0.034446608,0.045379662,0.039089411,0.033997304,0.036842894,0.04478059,0.048674554,0.064699715,0.054665269,0.065448555,0.065298787,0.060056912,0.046428037
1539,0.046602327,0.05460074,0.025052882,0.014939186,0.012559492,0.007205182,0.006213644,0.019301957,0.029547858,0.018839238,0.023532522,0.027829191,0.037347964,0.037942887,0.045478583,0.053476996,0.060417768,0.06709413,0.085140137,0.076216288,0.066565309,0.06709413,0.060153358,0.056848228
1540,0.050124792,0.035981697,0.026206323,0.018198835,0.015183028,0.018302829,0.010399334,0.008839434,0.023294509,0.042949251,0.02953411,0.032237937,0.03390183,0.036709651,0.044925125,0.049188852,0.043677205,0.062292013,0.066347754,0.085690516,0.072691348,0.065723794,0.067595674,0.06000416
1541,0.046168491,0.034745359,0.030223703,0.022846264,0.041646835,0.010709186,0.007139457,0.034031414,0.06592099,0.041884817,0.026653974,0.027843884,0.042122799,0.038077106,0.041408853,0.03855307,0.039029034,0.040456925,0.054259876,0.075202285,0.068538791,0.069252737,0.050214184,0.053069967
1542,0.057077188,0.054970312,0.048841218,0.027963992,0.023941774,0.010725915,0.011108983,0.025282513,0.071442252,0.036008428,0.016855009,0.024516376,0.032177744,0.029879333,0.031028539,0.028538594,0.041179851,0.040988316,0.092319479,0.056885654,0.043669795,0.050373492,0.079486688,0.064738556
1543,0.054512728,0.048855747,0.0275135,0.013371047,0.010799691,0.007199794,0.006685523,0.013499614,0.078940602,0.026742093,0.034584726,0.041398817,0.046155824,0.038570327,0.043070198,0.039984572,0.051169967,0.060555413,0.067240936,0.059655438,0.053612754,0.06184109,0.063512471,0.050527128
1545,0.072535369,0.104873119,0.079946104,0.045362677,0.019312823,0.006737031,0.005389625,0.018189984,0.036379969,0.022232203,0.023130474,0.020660229,0.039074781,0.035706265,0.033685156,0.034807995,0.059959578,0.060857849,0.041994161,0.047608354,0.052773411,0.039523916,0.057713901,0.041545026
1546,0.063345064,0.057232821,0.051676236,0.038896092,0.022781997,0.009631413,0.004630487,0.020929802,0.042230043,0.016484534,0.017781071,0.025560289,0.022967216,0.034265605,0.029820337,0.033339507,0.038896092,0.059270235,0.049083164,0.066123356,0.068901648,0.081126134,0.081126134,0.063900722
1547,0.031923077,0.028461538,0.023846154,0.019230769,0.028076923,0.014615385,0.041538462,0.084615385,0.092307692,0.03,0.035769231,0.040384615,0.033076923,0.032307692,0.035,0.045384615,0.053076923,0.043461538,0.051923077,0.045384615,0.051923077,0.061923077,0.045769231,0.03
1548,0.023966066,0.020148462,0.009968187,0.006362672,0.005726405,0.002120891,0.008059385,0.011240721,0.025874867,0.021845175,0.025450689,0.030752916,0.037963945,0.044114528,0.049416755,0.06892895,0.081866384,0.109013786,0.09416755,0.070837752,0.07359491,0.071898197,0.072746554,0.033934252
1601,0.073539918,0.055076799,0.041837828,0.030563493,0.018976603,0.013931059,0.005603679,0.005804608,0.026455617,0.020115199,0.018105912,0.025049116,0.023039829,0.027862118,0.028978389,0.033331845,0.041235042,0.048803358,0.064699053,0.076040364,0.07041436,0.084233792,0.088676549,0.077625469
1602,0.068210334,0.046538154,0.027717577,0.020246378,0.020246378,0.008155583,0.00918216,0.011919699,0.038781795,0.025721455,0.02361127,0.020645603,0.029941827,0.032394206,0.032280141,0.036329417,0.05030227,0.060054751,0.085947302,0.07197445,0.062107905,0.071803353,0.080814418,0.065073571
1603,0.040939873,0.033808742,0.023137698,0.012979684,0.007336343,0.00430946,0.01010671,0.021598605,0.051200493,0.039862508,0.031654012,0.033398317,0.039862508,0.035347835,0.037707778,0.036271291,0.051508311,0.069977427,0.072747794,0.071054792,0.071773035,0.073619947,0.071824338,0.057972502
1605,0.041510474,0.03676957,0.025413451,0.015104741,0.009536935,0.005567806,0.014884234,0.011245865,0.036659316,0.026681367,0.024641676,0.031587652,0.036052922,0.036383682,0.037265711,0.044211687,0.058158765,0.065766262,0.081863286,0.075909592,0.066979052,0.080319735,0.077453142,0.060033076
1606,0.050768807,0.052066538,0.030044437,0.023083881,0.019701915,0.008966141,0.015848048,0.018482835,0.030083763,0.025168115,0.024184986,0.025718668,0.03067364,0.033387078,0.037358921,0.039757757,0.04601046,0.055920406,0.07538637,0.073380786,0.06779661,0.081127846,0.076684101,0.058397892
1608,0.053994009,0.041279035,0.033919822,0.026540773,0.016146629,0.008727907,0.009699879,0.013964652,0.044631345,0.027314383,0.023862893,0.021700752,0.028583897,0.035724912,0.036280325,0.040465753,0.042945272,0.054886636,0.071608514,0.073770654,0.068375221,0.071191954,0.08013806,0.074246722
1610,0.043034907,0.036825765,0.022085363,0.010399051,0.009389434,0.005881017,0.010802898,0.023372624,0.056765693,0.025871425,0.024357,0.03038946,0.032332972,0.035235619,0.037381055,0.045079381,0.055831798,0.06446402,0.082485676,0.078750095,0.068275322,0.070471239,0.073096242,0.057421944
1611,0.046679448,0.036619779,0.026904767,0.014583288,0.009542684,0.00618228,0.012170691,0.007539366,0.022919673,0.014475583,0.01667277,0.025698468,0.037093682,0.040863365,0.04219891,0.050276802,0.069685285,0.079680331,0.091420201,0.066195636,0.064041531,0.071473192,0.08047735,0.066604916
1616,0.051405765,0.043726476,0.027130118,0.016192184,0.013186147,0.011822063,0.00894233,0.023290474,0.060701746,0.033116932,0.0277869,0.026650163,0.033217976,0.039078485,0.038952181,0.043928562,0.048930204,0.054563367,0.068279991,0.070705029,0.07196807,0.065450779,0.064970824,0.056003233
1617,0.033184541,0.025960296,0.015094561,0.00904499,0.004522495,0.006695642,0.013391284,0.024961823,0.052038059,0.057559027,0.04569482,0.041289792,0.039997651,0.050099847,0.046282157,0.0479267,0.048925173,0.057500294,0.064607072,0.067015153,0.071890051,0.067367556,0.063373664,0.045577352
1619,0.045127342,0.038265628,0.038223532,0.013428752,0.007408967,0.004041254,0.008461377,0.020837718,0.024710587,0.021342875,0.022311092,0.026604925,0.032877289,0.041970112,0.044117028,0.044369606,0.055651442,0.061629131,0.082551042,0.059440118,0.055398863,0.063186698,0.123552936,0.064491686
1620,0.024666526,0.029165784,0.018049968,0.010798221,0.00645776,0.007675206,0.01635613,0.029271649,0.055632014,0.036258734,0.029006987,0.02884819,0.033506246,0.045204319,0.048274402,0.039699344,0.048644929,0.064260004,0.067435952,0.064630531,0.073893712,0.086174042,0.088397205,0.047692145
1623,0.038411421,0.032632712,0.02082035,0.015353238,0.009376239,0.003739165,0.004192397,0.007704946,0.01855419,0.019828905,0.021868449,0.02640077,0.037986516,0.043340321,0.050308764,0.055775877,0.064557249,0.078409155,0.090674749,0.071978925,0.073650218,0.075321512,0.081638434,0.057475497
1625,0.053680649,0.041187698,0.025745022,0.016396998,0.010779508,0.008090053,0.007829784,0.02095172,0.044831475,0.036914935,0.023792999,0.021754219,0.029041773,0.037196894,0.034507439,0.038910337,0.045525528,0.053984297,0.070684943,0.083156205,0.068450961,0.073873249,0.082830868,0.069882445
1627,0.050297458,0.043537047,0.03799351,0.026771228,0.013926447,0.003244997,0.003515414,0.013385614,0.043807463,0.022174148,0.015143321,0.020146025,0.034072472,0.035154137,0.042725798,0.044753921,0.05164954,0.06003245,0.072877231,0.085316387,0.074229313,0.070849108,0.069632234,0.064764738
1628,0.031689379,0.033095393,0.03060783,0.023361454,0.018170019,0.004758815,0.007354532,0.02638979,0.059052563,0.038827601,0.034176941,0.030283366,0.038935756,0.044776119,0.049426779,0.056673156,0.056673156,0.065001082,0.064568462,0.060891196,0.060999351,0.053104045,0.06673156,0.044451655
1630,0.064276766,0.053965501,0.042112364,0.029777392,0.012431339,0.004625614,0.009154862,0.007805724,0.027657319,0.02572998,0.018887925,0.023609907,0.030644695,0.036426713,0.037004915,0.039028621,0.046737978,0.051170859,0.069673316,0.080370049,0.064662234,0.072564325,0.072757059,0.078924545
1634,0.067226326,0.071524513,0.028878442,0.017192747,0.010141034,0.004969778,0.005708529,0.048824715,0.088582942,0.03948959,0.035997314,0.028811283,0.034318334,0.043317663,0.037944929,0.042914708,0.040765615,0.04513096,0.055406313,0.055204835,0.044526528,0.052249832,0.052585628,0.048287441
1635,0.036699108,0.027980535,0.04947283,0.016423358,0.008313058,0.004460665,0.02514193,0.037712895,0.064882401,0.111313869,0.065693431,0.054744526,0.046836983,0.043390105,0.04703974,0.03892944,0.042781833,0.034468775,0.064071371,0.047445255,0.030210868,0.037712895,0.038523925,0.025750203
1636,0.045477261,0.027036482,0.02143928,0.014142929,0.007921039,0.003573213,0.006121939,0.020214893,0.023563218,0.034807596,0.026961519,0.029535232,0.037356322,0.044752624,0.046351824,0.056121939,0.060869565,0.068590705,0.096026987,0.066341829,0.057171414,0.066391804,0.077861069,0.061369315
1637,0.042092467,0.037333114,0.030163178,0.020294215,0.013062469,0.006840284,0.004635734,0.008138289,0.021963079,0.012423768,0.01572029,0.020850503,0.029565683,0.03434564,0.038857755,0.044606066,0.052909181,0.065641998,0.086430691,0.089335751,0.08560656,0.088202571,0.087316631,0.063664084
1639,0.043444616,0.034490382,0.035153659,0.01757683,0.011828432,0.019124475,0.011386248,0.016692461,0.053504311,0.035927482,0.0297369,0.028963078,0.033827106,0.04278134,0.044439531,0.043555163,0.051403935,0.054167588,0.06743312,0.0750608,0.065664382,0.065332744,0.059142162,0.059363254
1640,0.035091421,0.026652602,0.018776371,0.011673699,0.005274262,0.003305204,0.010126582,0.035443038,0.089873418,0.032208158,0.022011252,0.02721519,0.029254571,0.034247539,0.038466948,0.039662447,0.047679325,0.060337553,0.072151899,0.082419128,0.077707454,0.076371308,0.072644163,0.05140647
1641,0.041625977,0.026245117,0.019287109,0.010986328,0.006103516,0.00390625,0.007568359,0.040039063,0.095092773,0.033569336,0.031860352,0.043823242,0.050170898,0.048583984,0.048217773,0.046264648,0.053833008,0.056518555,0.055541992,0.061401367,0.052490234,0.061645508,0.052856445,0.052368164
1642,0.020745101,0.015361424,0.009690618,0.006962889,0.0085421,0.006460412,0.013925777,0.046514967,0.050319431,0.034383748,0.032876319,0.039408513,0.055846673,0.055846673,0.058933314,0.070920968,0.062235303,0.080180892,0.079463068,0.056995191,0.055272414,0.051826861,0.042495155,0.04479219
1643,0.054009662,0.039903382,0.022222222,0.016763285,0.009082126,0.00410628,0.00589372,0.009710145,0.044444444,0.019951691,0.016859903,0.025217391,0.028985507,0.035700483,0.035169082,0.041014493,0.046376812,0.061207729,0.079565217,0.088599034,0.074782609,0.079758454,0.090241546,0.070434783
1646,0.012847966,0.020877944,0.016773733,0.012491078,0.007137759,0.001427552,0.003747323,0.013383298,0.069057816,0.045146324,0.032476802,0.032655246,0.041042113,0.039436117,0.044610992,0.056923626,0.075838687,0.095467523,0.098679515,0.075303355,0.053890079,0.063347609,0.05620985,0.031227695
1650,0.05441804,0.044317426,0.034138512,0.016247113,0.007555886,0.003954117,0.007164389,0.017421603,0.023959598,0.032807423,0.021454019,0.024938339,0.03190698,0.038758172,0.048663039,0.059468347,0.050542223,0.05798066,0.075480562,0.06385311,0.071604745,0.073836276,0.080139373,0.059390048
1651,0.053798619,0.050163577,0.038258815,0.022809887,0.011177754,0.006724827,0.008814976,0.039167575,0.031533988,0.025536169,0.02435478,0.03217012,0.039258451,0.047891676,0.042348237,0.056434024,0.06824791,0.054707379,0.060523446,0.054707379,0.049618321,0.057342784,0.05952381,0.064885496
1652,0.03868413,0.030155346,0.047822114,0.029241547,0.015839171,0.007614986,0.014316174,0.005178191,0.055132501,0.031373744,0.022844959,0.033810539,0.037770332,0.035333536,0.042643923,0.043253122,0.044776119,0.056655498,0.094121231,0.071276272,0.071580871,0.073103868,0.049649711,0.047822114
1653,0.043197601,0.038945146,0.033805488,0.023862698,0.015541347,0.008841435,0.007158809,0.01174779,0.024688714,0.015266008,0.015877872,0.018386515,0.025575917,0.037904978,0.041606755,0.046929972,0.058341237,0.069630128,0.086517576,0.093370453,0.081194359,0.078471564,0.072199957,0.050937682
1654,0.057591623,0.052792321,0.032722513,0.022833042,0.010907504,0.040866783,0.010471204,0.029086678,0.060209424,0.029377545,0.031413613,0.032722513,0.033740547,0.035485748,0.031995346,0.04072135,0.046684119,0.053955788,0.060645724,0.056864456,0.049156486,0.058900524,0.066172193,0.054682955
1655,0.035136218,0.024639423,0.014102564,0.010657051,0.008814103,0.010456731,0.014342949,0.050600962,0.076762821,0.037620192,0.03349359,0.034895833,0.035376603,0.044350962,0.046634615,0.041866987,0.048317308,0.054487179,0.069751603,0.063261218,0.060096154,0.066065705,0.064262821,0.05400641
1656,0.047536067,0.039187875,0.029461825,0.018357919,0.008631869,0.007010861,0.012198087,0.034770627,0.051507538,0.032217539,0.027962393,0.030474955,0.034649052,0.037607392,0.038134219,0.04016048,0.042673043,0.051588588,0.074363754,0.067879721,0.062084617,0.065124007,0.084657157,0.061760415
1657,0.034402138,0.023463594,0.016950568,0.010688043,0.005177021,0.004091516,0.009101536,0.008767535,0.011272545,0.017201069,0.027889112,0.03490314,0.059118236,0.043670675,0.048931196,0.05243821,0.07748831,0.120323981,0.146376086,0.046760187,0.043587174,0.051519706,0.065380762,0.040497662
1659,0.040512821,0.045213675,0.027777778,0.013076923,0.008290598,0.011965812,0.025897436,0.036239316,0.078632479,0.045897436,0.025811966,0.028461538,0.034017094,0.046923077,0.036923077,0.039145299,0.052222222,0.057264957,0.061025641,0.054700855,0.058034188,0.060940171,0.062735043,0.048290598
1660,0.027923917,0.024686362,0.021044112,0.009982463,0.005935519,0.003507352,0.004991232,0.025091056,0.05692702,0.034668825,0.037501686,0.043437205,0.0656954,0.041953325,0.046404964,0.048833131,0.066909483,0.067449076,0.084041549,0.055038446,0.050317011,0.07446378,0.070281937,0.032915149
