start_stn,r_weekday.1,r_weekday.2,r_weekday.3,r_weekday.4,r_weekday.5,r_weekday.6,r_weekday.7
969,0.143022583,0.166184134,0.155182397,0.143601621,0.15865663,0.123335263,0.110017371
971,0.135912938,0.162031439,0.140991536,0.139540508,0.144135429,0.150665054,0.126723096
972,0.174719375,0.177647633,0.148121035,0.135187897,0.149585163,0.112249878,0.102489019
1001,0.138915793,0.142402524,0.135207682,0.133575006,0.139995019,0.159227385,0.150676592
1002,0.138738815,0.144732399,0.131521189,0.129030897,0.128777646,0.163599527,0.163599527
1003,0.152459381,0.11734921,0.151958602,0.151346539,0.147395949,0.144113065,0.135377254
1004,0.134168902,0.14397373,0.138608824,0.132226436,0.141013782,0.159744704,0.15026362
1006,0.138338022,0.14897413,0.146778289,0.140602484,0.138269402,0.146984149,0.140053524
1007,0.122625929,0.123038811,0.126341866,0.106936416,0.114368291,0.194880264,0.211808423
1008,0.135892939,0.146296341,0.140217679,0.137766993,0.144182023,0.152831503,0.142812523
1009,0.131563312,0.139769773,0.135852209,0.132008912,0.147252135,0.166282956,0.147270702
1010,0.131260576,0.152956331,0.14717248,0.142904049,0.149672922,0.15027909,0.125754553
1011,0.138459379,0.15628823,0.145899765,0.144736578,0.144074765,0.143453061,0.127088222
1012,0.144434649,0.148888786,0.143738691,0.140351691,0.144063471,0.144991417,0.133531295
1013,0.14236996,0.153425274,0.145592865,0.152863139,0.15466197,0.133900465,0.117186329
1014,0.12973534,0.148365335,0.13663726,0.142345615,0.144680851,0.154800208,0.143435392
1015,0.123623853,0.140711009,0.13646789,0.128440367,0.141055046,0.16766055,0.162041284
1016,0.152607502,0.149039341,0.143183898,0.137511436,0.147209515,0.140805124,0.129643184
1017,0.141036348,0.146301609,0.13987436,0.13987436,0.142634083,0.145321181,0.144958059
1018,0.133459076,0.144261545,0.136374028,0.132258802,0.138203018,0.157807499,0.157636031
1019,0.148586171,0.153415893,0.146336429,0.14371517,0.149267286,0.131867905,0.126811146
1020,0.15371912,0.160098634,0.152746358,0.146412089,0.153606009,0.119740295,0.113677495
1021,0.139344262,0.147215286,0.145315384,0.136684399,0.139127131,0.152209315,0.140104223
1022,0.141432747,0.145477115,0.146358067,0.135946823,0.143675169,0.145917591,0.141192488
1023,0.172453424,0.174328575,0.164771353,0.163743044,0.157875635,0.085168159,0.081659811
1024,0.148262247,0.15542153,0.147524624,0.143836508,0.153599167,0.130515902,0.120840023
1025,0.145395524,0.161797369,0.146420639,0.141978473,0.147274902,0.134119255,0.123013839
1026,0.134331851,0.157383571,0.141118652,0.134448865,0.140416569,0.160659958,0.131640534
1027,0.135632374,0.150482633,0.143057504,0.132909826,0.14800759,0.14974012,0.140169953
1028,0.145504785,0.144898234,0.138293571,0.141326324,0.151435503,0.14975064,0.128790942
1029,0.13196085,0.13999325,0.136044549,0.135538306,0.143874452,0.163381708,0.149206885
1030,0.131697546,0.146108051,0.135647916,0.13542536,0.136315584,0.155288488,0.159517053
1031,0.130581747,0.153887209,0.134139833,0.130937556,0.147660559,0.144280377,0.15851272
1032,0.146720757,0.153482082,0.145706558,0.142156863,0.15280595,0.12745098,0.131676809
1033,0.133454907,0.152437003,0.149535809,0.139257294,0.144562334,0.149701592,0.131051061
1034,0.134191501,0.144066302,0.149885382,0.119555634,0.132780815,0.160465526,0.15905484
1035,0.141712135,0.147206021,0.142088429,0.136067733,0.138024459,0.15770461,0.137196613
1036,0.13615197,0.1425826,0.138960751,0.135856309,0.148569739,0.158104812,0.139773819
1037,0.127242525,0.13986711,0.149833887,0.130232558,0.134219269,0.166112957,0.152491694
1038,0.143117926,0.143117926,0.125593282,0.129974443,0.139101862,0.135815991,0.183278569
1039,0.136079441,0.142699522,0.140125046,0.132033836,0.156675248,0.158881942,0.133504965
1040,0.151041667,0.161458333,0.1640625,0.104166667,0.1484375,0.135416667,0.135416667
1041,0.131222582,0.148006866,0.143333969,0.138565707,0.14733931,0.15334732,0.138184246
1042,0.11756238,0.147792706,0.131957774,0.137715931,0.148752399,0.171305182,0.144913628
1044,0.135519637,0.148120937,0.137768279,0.136855464,0.139905602,0.156113634,0.145716448
1047,0.141190253,0.152764761,0.141705717,0.137863168,0.147797563,0.144470478,0.13420806
1048,0.140189171,0.158237622,0.146752244,0.14226426,0.149792491,0.134880803,0.127883409
1049,0.133129812,0.141359172,0.143084683,0.138571808,0.15104858,0.157950624,0.134855323
1050,0.141147552,0.14837096,0.142010048,0.141276926,0.143778166,0.142937232,0.140479117
1051,0.129170003,0.150653856,0.145116093,0.142914331,0.146317054,0.153522818,0.132305845
1052,0.147764096,0.192806222,0.145495787,0.149060272,0.149060272,0.118276086,0.097537265
1053,0.14116095,0.149076517,0.14182058,0.145448549,0.134234828,0.171503958,0.116754617
1054,0.13485342,0.136156352,0.149837134,0.144625407,0.141368078,0.141368078,0.151791531
1056,0.134026746,0.141456166,0.150668648,0.133432392,0.135809807,0.150371471,0.15423477
1057,0.164620282,0.163483402,0.16007276,0.152796726,0.155752615,0.105729877,0.097544338
1058,0.155509356,0.163825364,0.155093555,0.153430353,0.161330561,0.120582121,0.09022869
1059,0.138442436,0.148996344,0.142719183,0.135062427,0.141132648,0.146857971,0.146788991
1060,0.129774855,0.147609411,0.153174804,0.143308879,0.143814824,0.146724007,0.13559322
1061,0.1333924,0.151703091,0.139692853,0.148946643,0.147469974,0.153081315,0.125713723
1062,0.142145467,0.176021255,0.148123547,0.168050482,0.149784125,0.107605447,0.108269678
1101,0.125101215,0.144534413,0.141700405,0.136842105,0.150202429,0.146558704,0.155060729
1102,0.142313587,0.144691645,0.139459917,0.143000581,0.14897215,0.147756698,0.133805422
1103,0.136758984,0.148374914,0.137560082,0.134069581,0.141622797,0.15850309,0.143110552
1105,0.123661558,0.118412765,0.12639093,0.104136049,0.123661558,0.184127651,0.21960949
1106,0.14123319,0.143618371,0.143872114,0.142654149,0.142907891,0.150063436,0.13565085
1108,0.141358366,0.148996871,0.130498804,0.135928585,0.14375115,0.150377324,0.149088901
1109,0.13590356,0.146480155,0.124985784,0.13408393,0.14090754,0.160582281,0.15705675
1110,0.137569001,0.151964498,0.147635025,0.150449183,0.152505682,0.135512501,0.124364109
1111,0.134246423,0.141898636,0.136464456,0.130420317,0.135521792,0.158034823,0.163413552
1112,0.144039228,0.145448973,0.137909899,0.13978956,0.144223108,0.146347942,0.142241291
1113,0.136776453,0.145092461,0.138691323,0.141043878,0.139894956,0.149305176,0.149195754
1114,0.172806785,0.182348264,0.130930294,0.157169361,0.131990459,0.108931884,0.115822953
1115,0.141564318,0.150721827,0.146466279,0.139894419,0.144311571,0.144957983,0.132083603
1117,0.152084913,0.157058378,0.146504928,0.150174375,0.156027293,0.128066717,0.110083397
1118,0.14809743,0.157997531,0.141227972,0.143046358,0.146166798,0.138287125,0.125176788
1119,0.144782593,0.151199054,0.146431516,0.142129978,0.150410438,0.135104133,0.129942288
1120,0.137938852,0.149112579,0.136319471,0.137355875,0.142019692,0.150667185,0.146586345
1121,0.117068467,0.158611379,0.14707811,0.145998071,0.152941176,0.142179364,0.136123433
1122,0.136721546,0.138043059,0.128049116,0.123836793,0.131160178,0.164308133,0.177881174
1123,0.121684421,0.13362408,0.134910989,0.123471795,0.128476442,0.167870165,0.189962108
1124,0.139202776,0.145764748,0.140270487,0.138691165,0.147633241,0.149679687,0.138757897
1125,0.142851588,0.151677748,0.141957308,0.145067849,0.150511295,0.144679031,0.123255181
1126,0.146530543,0.146615267,0.143438109,0.140557485,0.153986275,0.138269931,0.130602389
1127,0.139249469,0.154826528,0.14647156,0.142412084,0.144253009,0.139627095,0.133160255
1128,0.137017467,0.145677381,0.148025833,0.14332893,0.150594452,0.148025833,0.127330104
1129,0.148745687,0.155413597,0.143709783,0.138300849,0.146880537,0.147999627,0.118949921
1130,0.136211909,0.143103263,0.141811134,0.142995585,0.146441262,0.153224938,0.136211909
1131,0.13429433,0.150327278,0.145877767,0.144370082,0.153600059,0.143634625,0.127895859
1132,0.145127993,0.156440958,0.14954583,0.143889348,0.146036334,0.138521883,0.120437655
1135,0.141428363,0.147788513,0.155216779,0.142253726,0.154488518,0.141671117,0.117152983
1136,0.14543969,0.14789092,0.143396997,0.146358901,0.150240016,0.144009805,0.122663671
1137,0.158345428,0.157764877,0.153846154,0.141654572,0.148040639,0.13222061,0.108127721
1139,0.132589976,0.15306911,0.154062707,0.142912343,0.154559505,0.138165158,0.124641201
1140,0.133291451,0.149102141,0.148788022,0.145123292,0.154808649,0.146432124,0.122454322
1141,0.130123586,0.149353438,0.138617168,0.139428353,0.14682445,0.149782889,0.145870115
1145,0.130269414,0.146038035,0.137638669,0.146354992,0.139064976,0.158399366,0.142234548
1146,0.135140306,0.148022959,0.143494898,0.137436224,0.145535714,0.14432398,0.146045918
1148,0.131817374,0.154823237,0.152780245,0.148783088,0.145763013,0.139367561,0.126665482
1149,0.145454053,0.148542479,0.142338535,0.146646077,0.150140876,0.142690724,0.124187256
1150,0.144743505,0.145873096,0.144392942,0.142328516,0.143536011,0.140108285,0.139017645
1151,0.161440961,0.161319668,0.155376311,0.156892474,0.164230699,0.111104373,0.089635515
1152,0.149434728,0.158614359,0.159097497,0.152526814,0.155570587,0.118417238,0.106338777
1153,0.138066332,0.147004487,0.142429841,0.14330958,0.152511657,0.146705375,0.129972728
1155,0.135259451,0.147621101,0.138565474,0.139523741,0.139523741,0.15428106,0.145225432
1157,0.137471868,0.153507127,0.146802326,0.142676294,0.15017817,0.139909977,0.129454239
1158,0.14340589,0.147563064,0.141776277,0.140928214,0.142474683,0.147030946,0.136820926
1159,0.153687035,0.164197462,0.148487729,0.153351596,0.152401185,0.122658914,0.105216079
1160,0.150348946,0.155264394,0.143588109,0.147480204,0.148369346,0.131559522,0.123389478
1161,0.156112224,0.151503006,0.143086172,0.155911824,0.164128257,0.133066132,0.096192385
1162,0.14078445,0.158764318,0.154251996,0.149323152,0.168760847,0.123984728,0.10413051
1163,0.138725275,0.155252747,0.14356044,0.14356044,0.152263736,0.143824176,0.122813187
1165,0.143449622,0.14698707,0.143083679,0.150890461,0.15198829,0.139546231,0.124054647
1166,0.127087282,0.160213016,0.153924843,0.151668321,0.151277191,0.132111803,0.123717544
1167,0.134108453,0.149899106,0.147304699,0.144454053,0.151180295,0.139905833,0.133147561
1168,0.136761563,0.162886882,0.153305301,0.147446061,0.149307231,0.136141173,0.114151789
1169,0.15119792,0.154500105,0.143820698,0.141010328,0.148528069,0.134476217,0.126466662
1170,0.140938069,0.14640255,0.14571949,0.14537796,0.151525501,0.150273224,0.119763206
1171,0.13767102,0.14295709,0.148398632,0.139692164,0.144822761,0.145522388,0.140935945
1172,0.155903521,0.168060689,0.150359852,0.148220191,0.153180315,0.11933476,0.104940673
1173,0.13311836,0.142585473,0.141303898,0.137831246,0.147753111,0.155029145,0.142378767
1174,0.144776285,0.15399134,0.15654491,0.138558899,0.165315865,0.13322971,0.107582991
1175,0.144563008,0.149517276,0.160060976,0.14316565,0.156631098,0.128302846,0.117759146
1177,0.138018457,0.159821519,0.147956597,0.151708752,0.163472264,0.131224014,0.107798398
1178,0.145760063,0.14953758,0.145108766,0.146541618,0.135209066,0.147062655,0.130780253
1180,0.152360755,0.157941735,0.146333296,0.144770622,0.1452171,0.137292108,0.116084384
1181,0.193905817,0.187178472,0.171349426,0.175702414,0.161456272,0.06489909,0.045508508
1182,0.162474876,0.1617687,0.151447661,0.144440219,0.15829214,0.125047531,0.096528872
1183,0.157426143,0.176851477,0.149736949,0.174828005,0.133953865,0.095912586,0.111290975
1184,0.139281557,0.157408947,0.145850657,0.148761018,0.151837685,0.140196241,0.116663895
1185,0.139311579,0.157539263,0.143949874,0.145414598,0.151598991,0.141915534,0.12027016
1186,0.15736246,0.161003236,0.139967638,0.17131877,0.15210356,0.110234628,0.108009709
1187,0.149440421,0.160631995,0.147136274,0.139894668,0.155365372,0.139565504,0.107965767
1188,0.173281704,0.185140368,0.160454985,0.165779284,0.148354308,0.079138432,0.08785092
1190,0.168443497,0.169864961,0.138948117,0.156005686,0.15565032,0.108564321,0.102523099
1191,0.152173913,0.154838319,0.144301805,0.148540632,0.153627225,0.124258205,0.122259901
1192,0.147181233,0.149356792,0.134790011,0.154370034,0.143303065,0.148789255,0.12220961
1193,0.146709011,0.160346223,0.152375615,0.155177782,0.166822343,0.117753285,0.100815742
1194,0.175616836,0.171130756,0.172318248,0.17838765,0.16044333,0.069798126,0.072305053
1195,0.17152844,0.18773435,0.174833174,0.17890054,0.182205275,0.05300286,0.051795361
1196,0.13945682,0.167073543,0.136710406,0.138846506,0.139304242,0.134269149,0.144339335
1197,0.142364648,0.153764789,0.143735799,0.147457494,0.150121445,0.130533574,0.132022252
1198,0.1614914,0.176959483,0.157912963,0.169110008,0.179729886,0.087036823,0.067759437
1199,0.133871702,0.159349409,0.14422202,0.146610555,0.153093722,0.144563239,0.118289354
1200,0.151820728,0.160784314,0.146778711,0.137815126,0.146218487,0.141176471,0.115406162
1201,0.138661865,0.156004987,0.147388835,0.14985455,0.15115667,0.134783211,0.122149882
1203,0.152597958,0.156162665,0.148605487,0.146067416,0.147692922,0.129099413,0.11977414
1204,0.1403334,0.155542273,0.143454871,0.142126586,0.143853357,0.1473069,0.127382613
1205,0.126059812,0.146755049,0.143402189,0.136619393,0.150685987,0.150955758,0.145521813
1206,0.140745431,0.142534684,0.143690817,0.133258093,0.147985025,0.155197093,0.136588857
1207,0.134029298,0.150614582,0.142195656,0.135207947,0.141185385,0.153477016,0.143290116
1208,0.140919511,0.146363984,0.140250891,0.138499745,0.143052725,0.149866276,0.141046867
1209,0.145614137,0.147866651,0.142315294,0.137490554,0.143230832,0.145643202,0.13783933
1210,0.132768454,0.136242953,0.134112364,0.128031992,0.147281041,0.166005638,0.155557559
1211,0.130774918,0.141916404,0.138116607,0.135692302,0.144547033,0.155757294,0.15319544
1212,0.139799178,0.150935646,0.141784573,0.142195345,0.145755363,0.142697398,0.136832497
1213,0.140100799,0.153031614,0.147482564,0.146362572,0.145853485,0.137911724,0.129257242
1214,0.155186366,0.155329176,0.14790308,0.15104489,0.152425382,0.122340172,0.115770933
1215,0.128765491,0.132362037,0.130483586,0.120930978,0.128628044,0.178796417,0.180033446
1217,0.140303263,0.151690365,0.134757213,0.145495309,0.141424273,0.146734321,0.139595256
1218,0.139494122,0.147109486,0.142123236,0.138104016,0.143815539,0.149224865,0.140128736
1220,0.137237652,0.149773784,0.151438985,0.141604876,0.151816011,0.143804198,0.124324494
1221,0.13889311,0.15700696,0.141506853,0.139227426,0.142813725,0.147524542,0.133027384
1222,0.128500097,0.133622982,0.128798392,0.126671422,0.136904222,0.179262045,0.16624084
1224,0.137112274,0.142848695,0.133593542,0.130607055,0.140453591,0.16206866,0.153316183
1226,0.140933867,0.145727983,0.13715768,0.136993498,0.146877258,0.156137125,0.136172588
1227,0.143310418,0.154680063,0.154019038,0.147078265,0.152234268,0.131940772,0.116737176
1228,0.138989059,0.152007823,0.143206405,0.141433898,0.145223397,0.14479555,0.134343867
1229,0.156022215,0.169125304,0.156629642,0.150555363,0.159406456,0.11324193,0.095019091
1230,0.133401157,0.136326063,0.143765499,0.132065874,0.13925097,0.161187766,0.154002671
1231,0.134265851,0.137679035,0.13154368,0.124235698,0.138914482,0.170282268,0.163078985
1232,0.134254515,0.136162844,0.127257306,0.128600205,0.13768244,0.170512775,0.165529915
1233,0.133889161,0.142117596,0.134761048,0.138739033,0.144406299,0.152525748,0.153561114
1234,0,0,0,1,0,0,0
1235,0.134366522,0.142536406,0.136050391,0.131996632,0.143846082,0.155321338,0.155882628
1239,0.159392789,0.171507809,0.144358488,0.146693913,0.1569114,0.115165669,0.105969931
1240,0.145615532,0.13974824,0.133774269,0.128013655,0.144868786,0.14902923,0.158950288
1241,0.144177027,0.14702863,0.130147143,0.12284704,0.130603399,0.151819322,0.173377438
1242,0.156387665,0.160517621,0.139592511,0.153359031,0.150605727,0.104625551,0.134911894
1243,0.159985701,0.175619638,0.159842707,0.162464252,0.165157293,0.094399428,0.082530982
1244,0.136683128,0.145488751,0.133207912,0.132920488,0.138355413,0.151916595,0.161427713
1245,0.137396694,0.143161824,0.136796854,0.135530525,0.143228472,0.153159158,0.150726473
1246,0.145746052,0.15670319,0.153601354,0.151466323,0.14796165,0.123187238,0.121334193
1247,0.145860989,0.149046886,0.136303297,0.133966973,0.138586524,0.146285775,0.149949557
1248,0.147180572,0.154171649,0.150369485,0.128445712,0.138472388,0.143899672,0.137460522
1249,0.143216871,0.152764663,0.145944812,0.139177421,0.146626797,0.141485678,0.130783758
1250,0.172624089,0.161273929,0.147721498,0.145519228,0.146874471,0.115534474,0.110452312
1251,0.146793828,0.146679199,0.142781815,0.138655173,0.143584218,0.146037277,0.135468489
1253,0.160054595,0.16078253,0.14722475,0.142311192,0.155323021,0.125932666,0.108371247
1256,0.14429126,0.15031455,0.13766564,0.138267969,0.146031321,0.142685049,0.140744211
1257,0.152875308,0.15107231,0.14751376,0.134750427,0.149601442,0.144287341,0.119899412
1258,0.139316328,0.146648766,0.14757823,0.133739544,0.149024063,0.149540432,0.134152639
1259,0.144420972,0.151219512,0.141732283,0.141655464,0.144689841,0.141271365,0.135010563
1260,0.144037886,0.156502703,0.140106331,0.12755216,0.149979895,0.146003663,0.135817361
1261,0.190909091,0.109090909,0.136363636,0.154545455,0.145454545,0.127272727,0.136363636
1262,0.142142101,0.151501587,0.145194108,0.142508342,0.149466916,0.139171482,0.130015463
1263,0.146171171,0.156531532,0.156981982,0.145045045,0.145720721,0.130630631,0.118918919
1264,0.145482614,0.155590679,0.143240462,0.140042638,0.144784239,0.140410204,0.130449166
1265,0.15123478,0.154295935,0.1531609,0.145594002,0.149274266,0.12918759,0.117252528
1266,0.131791585,0.148787963,0.130537754,0.139175258,0.145444413,0.161883533,0.142379493
1267,0.123902353,0.140542677,0.130619951,0.120872849,0.122277836,0.170003512,0.191780822
1268,0.126858084,0.127804656,0.124702005,0.109960034,0.127454074,0.183669892,0.199551255
1269,0.136792873,0.147839644,0.136837416,0.135812918,0.136302895,0.157327394,0.14908686
1271,0.161010413,0.118395681,0.149681836,0.137967605,0.14669302,0.150163903,0.136087543
1274,0.139552874,0.153709291,0.145741471,0.140326449,0.142337743,0.144503752,0.133828421
1275,0.146814404,0.154662973,0.144044321,0.145121576,0.147429978,0.134041243,0.127885503
1277,0.13542227,0.152232383,0.151425498,0.13548951,0.144835933,0.143020441,0.137573964
1278,0.13095729,0.146156112,0.139381443,0.138910162,0.14904271,0.152106038,0.143446244
1279,0.127745907,0.152511543,0.139778928,0.136560795,0.150972436,0.155030083,0.137400308
1280,0.138985909,0.148380104,0.142478622,0.144646513,0.141755992,0.146453089,0.137299771
1282,0.137510031,0.152871718,0.14203829,0.140662616,0.142840766,0.141121174,0.142955405
1283,0.142900075,0.159579264,0.14214876,0.143200601,0.146506386,0.137490609,0.128174305
1285,0.117112182,0.14274759,0.14745837,0.138365469,0.153045574,0.155127082,0.146143734
1286,0.124875301,0.145531366,0.15298398,0.143946951,0.138020069,0.150871428,0.143770905
1287,0.116760272,0.157848064,0.151640556,0.145580845,0.147206621,0.14528525,0.135678392
1288,0.148685641,0.152848089,0.149885626,0.144185698,0.148235647,0.129110886,0.127048412
1289,0.138615734,0.142776097,0.143248865,0.139088502,0.142114221,0.145045386,0.149111195
1290,0.122786305,0.158336613,0.154007609,0.155057064,0.150596878,0.144168962,0.11504657
1291,0.136555933,0.157639226,0.153131285,0.137942992,0.138220404,0.126985228,0.149524932
1293,0.142903291,0.148031496,0.145124167,0.136038764,0.138461538,0.147506562,0.141934181
1295,0.138686651,0.145469206,0.14380914,0.131406076,0.142386226,0.149595655,0.148647046
1296,0.139811345,0.139811345,0.147047422,0.132833699,0.140715855,0.142137227,0.157643106
1297,0.135603589,0.142944535,0.139172104,0.124235318,0.134482055,0.156504894,0.167057504
1299,0.13682846,0.153823995,0.165490422,0.141581449,0.1365404,0.123577704,0.142157569
1300,0.135542169,0.152969019,0.146299484,0.147160069,0.148450947,0.137908778,0.131669535
1302,0.142936712,0.155120796,0.145652023,0.145512776,0.144120309,0.147879969,0.118777414
1303,0.140433668,0.156625036,0.147471624,0.146983442,0.156625036,0.135470485,0.116390708
1304,0.141660851,0.152826239,0.1397418,0.143056525,0.148988137,0.15038381,0.123342638
1305,0.141283547,0.15201867,0.139509918,0.140910152,0.146931155,0.143477246,0.135869312
1306,0.142360672,0.160053077,0.146657399,0.13695817,0.141918362,0.140528245,0.131524074
1308,0.147781841,0.151693433,0.144739492,0.147516828,0.148810092,0.132167276,0.127291037
1313,0.129018292,0.150773893,0.147851499,0.143089079,0.137785475,0.142331421,0.149150341
1314,0.131413865,0.153932765,0.142190767,0.146694547,0.144764356,0.145407753,0.135595947
1315,0.164428076,0.154462738,0.147963605,0.154246101,0.140164645,0.117092721,0.121642114
1316,0.163436411,0.172582753,0.156358885,0.155270035,0.150914634,0.107469512,0.09396777
1317,0.126923077,0.160769231,0.156923077,0.136923077,0.13,0.155384615,0.133076923
1318,0.143185533,0.151971802,0.146250511,0.148702493,0.141244381,0.142725787,0.125919493
1319,0.13788691,0.153622687,0.139374027,0.140273215,0.140549888,0.149853017,0.138440256
1320,0.141751095,0.161350263,0.147900721,0.14648498,0.149449188,0.133610583,0.11945317
1321,0.147012852,0.160096098,0.141976381,0.144726178,0.145941878,0.129472039,0.130774575
1322,0.137007113,0.157171466,0.151301706,0.145293833,0.142669705,0.136592777,0.1299634
1323,0.140976301,0.150766322,0.137465397,0.139423402,0.140098575,0.151441496,0.139828506
1325,0.155940594,0.166487301,0.155294877,0.161967284,0.151097718,0.11300043,0.096211795
1326,0.143033191,0.148948406,0.146483733,0.151659547,0.148044693,0.133831745,0.127998686
1327,0.14340091,0.157716177,0.139925528,0.164915184,0.142656185,0.130161357,0.121224659
1328,0.147810107,0.156232772,0.153415008,0.148116386,0.146830015,0.126033691,0.121562021
1332,0.137550157,0.14734435,0.147042326,0.13500453,0.142900289,0.151098071,0.139060275
1333,0.14183329,0.156998182,0.144378084,0.138821085,0.140431057,0.141210075,0.136328226
1334,0.157002133,0.154260181,0.147557632,0.1493856,0.14024576,0.130598152,0.120950543
1336,0.136290984,0.147220182,0.139574064,0.140049246,0.147133785,0.148602531,0.141129206
1337,0.139334417,0.143479592,0.13770932,0.13285758,0.139028239,0.150780753,0.156810099
1338,0.145248774,0.154480025,0.140033379,0.143371232,0.14796078,0.142171691,0.126734119
1339,0.138030401,0.147611844,0.142280816,0.140695915,0.14653123,0.151357971,0.133491823
1340,0.138211382,0.155859607,0.14237557,0.146143169,0.146936347,0.139599445,0.130874479
1342,0.143712575,0.149907082,0.15032005,0.138344002,0.156308074,0.150113566,0.111294652
1343,0.145315488,0.150687426,0.148502231,0.155239916,0.143130292,0.132841664,0.124282983
1344,0.131317073,0.156097561,0.150829268,0.147414634,0.143804878,0.137560976,0.13297561
1346,0.129134222,0.158430345,0.148562177,0.150104078,0.153264976,0.142857143,0.117647059
1347,0.152262728,0.1442489,0.151477058,0.135292269,0.165461974,0.126649906,0.124607165
1348,0.147576256,0.163270472,0.15149981,0.157195292,0.148968485,0.117073788,0.114415897
1349,0.134812287,0.151877133,0.144103148,0.133485021,0.145620023,0.142207053,0.147895336
1351,0.147154059,0.155853782,0.145632583,0.141380252,0.147895291,0.131393126,0.130690906
1352,0.134577922,0.144967532,0.145616883,0.144480519,0.148863636,0.144967532,0.136525974
1353,0.135828317,0.156503533,0.143417953,0.13792201,0.14289453,0.141062549,0.142371107
1354,0.159803737,0.169730138,0.15667107,0.150103793,0.14561238,0.113002453,0.10507643
1355,0.134370193,0.145411041,0.128354127,0.132524355,0.14103572,0.157169715,0.161134849
1357,0.124461132,0.146572104,0.150326797,0.147545543,0.147128355,0.151300236,0.132665832
1358,0.140981241,0.154689755,0.142424242,0.147907648,0.139249639,0.145165945,0.12958153
1359,0.133695401,0.138086434,0.137739774,0.126531084,0.132077652,0.169054772,0.162814883
1360,0.127262443,0.148567119,0.153657617,0.141591252,0.155165913,0.139894419,0.133861237
1361,0.142703863,0.154774678,0.14833691,0.145185086,0.14853809,0.138613197,0.121848176
1362,0.142161453,0.153680465,0.142723356,0.139351939,0.146375726,0.144877318,0.130829743
1363,0.142667598,0.158100559,0.141340782,0.144902235,0.147486034,0.135544693,0.129958101
1364,0.13590515,0.163687843,0.151654574,0.153601133,0.143514422,0.121571403,0.130065475
1365,0.139000806,0.178887994,0.132957293,0.168412571,0.141821112,0.132554392,0.106365834
1366,0.139396198,0.155050317,0.146105106,0.139768915,0.142750652,0.136787179,0.140141633
1367,0.141690141,0.158309859,0.149014085,0.142253521,0.144507042,0.144788732,0.11943662
1368,0.158537838,0.155046719,0.15432796,0.149091282,0.152274361,0.11500154,0.1157203
1369,0.140086459,0.154223624,0.147330296,0.129454376,0.140670639,0.158897067,0.129337539
1370,0.151539278,0.169585987,0.15843949,0.138269639,0.149946921,0.122611465,0.109607219
1372,0.158296219,0.165782242,0.140054961,0.147872643,0.152421112,0.11826021,0.117312613
1373,0.15468445,0.169648666,0.143461288,0.135003253,0.143623943,0.134840599,0.118737801
1375,0.141650928,0.163537385,0.139540051,0.146650372,0.153649594,0.142095323,0.112876347
1376,0.196805112,0.197444089,0.166134185,0.16485623,0.192332268,0.042172524,0.040255591
1377,0.190505173,0.191722459,0.157029823,0.186244674,0.161290323,0.057212416,0.055995131
1401,0.13385406,0.145447071,0.136402878,0.136238438,0.144624872,0.157738952,0.145693731
1402,0.130296296,0.153555556,0.144518519,0.137259259,0.149777778,0.147185185,0.137407407
1403,0.139609263,0.147865325,0.139386126,0.139435712,0.141840631,0.152055338,0.139807606
1404,0.151259182,0.159548793,0.152413431,0.149213012,0.159233998,0.123084995,0.10524659
1405,0.140355512,0.146695852,0.14292184,0.143903083,0.141827377,0.148620599,0.135675737
1406,0.139297125,0.152715655,0.130031949,0.145367412,0.14057508,0.155271565,0.136741214
1407,0.142876647,0.14765513,0.133319681,0.141170046,0.15120486,0.144310192,0.139463445
1408,0.143133058,0.149866889,0.140575247,0.131022603,0.136816829,0.155295714,0.143289659
1410,0.149441588,0.155646162,0.144832477,0.143237015,0.136677894,0.131714235,0.138450629
1411,0.140220662,0.155466399,0.144633902,0.14002006,0.146940822,0.147642929,0.125075226
1412,0.141792756,0.135832187,0.134915177,0.141219624,0.141907382,0.152223751,0.152109124
1413,0.131478135,0.152728587,0.140874593,0.138272497,0.144344055,0.144560896,0.147741236
1414,0.139914128,0.153249112,0.142721493,0.135950789,0.143753612,0.149327058,0.135083808
1416,0.141154099,0.14159292,0.142616836,0.147517004,0.151466394,0.146419952,0.129232795
1418,0.157337368,0.163388805,0.14660982,0.144821895,0.152111126,0.114839774,0.120891212
1420,0.138788079,0.149455625,0.149675575,0.14208732,0.151875069,0.138018256,0.130100077
1421,0.14788324,0.161028417,0.162574908,0.151556157,0.151169534,0.12487918,0.100908564
1422,0.141943419,0.158671587,0.161131611,0.142189422,0.160393604,0.119065191,0.116605166
1424,0.144680851,0.148549323,0.147775629,0.148162476,0.152804642,0.141586074,0.116441006
1425,0.154528055,0.163795709,0.147778785,0.149592022,0.145461872,0.122695678,0.11614788
1426,0.13154402,0.152779826,0.135968146,0.13154402,0.141866981,0.162955316,0.14334169
1427,0.145237013,0.166439497,0.141753748,0.152506436,0.142056641,0.137361805,0.114644858
1428,0.13289166,0.159262146,0.156664069,0.153546376,0.155494934,0.134515459,0.107625357
1429,0.142821074,0.14517758,0.13238512,0.135919879,0.143831005,0.151405487,0.148459855
1430,0.149472349,0.16296638,0.147338677,0.158237703,0.149760683,0.125367626,0.106856583
1431,0.142070588,0.147905882,0.142070588,0.143576471,0.144847059,0.146823529,0.132705882
